code	,Designator	,Center-X(mm)	,Center-Y(mm)	,Rotation	,Layer	,sma_code	                 
418485012          ,R103_A4    ,43.2446     ,124.5587    ,90       ,TopLayer ,RES-0805-1K                  
418485024          ,R104_A1    ,47.6250     ,8.8989      ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R104_A2    ,47.8536     ,45.8728     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R104_A3    ,47.8536     ,82.3218     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R104_A4    ,47.7266     ,118.7707    ,270      ,TopLayer ,RES-0805-330K                
418485022          ,R105_A1    ,70.0633     ,12.1012     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R105_A2    ,70.2919     ,49.0751     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R105_A3    ,70.2919     ,85.5241     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R105_A4    ,70.1649     ,121.9731    ,270      ,TopLayer ,RES-0805-3K9                 
418485023          ,R106_A1    ,78.4352     ,32.4391     ,180      ,TopLayer ,RES-0805-330R_1%             
418485023          ,R106_A2    ,78.6638     ,69.4130     ,180      ,TopLayer ,RES-0805-330R_1%             
418485023          ,R106_A3    ,78.6638     ,105.8619    ,180      ,TopLayer ,RES-0805-330R_1%             
418485023          ,R106_A4    ,78.5368     ,142.3109    ,180      ,TopLayer ,RES-0805-330R_1%             
418485024          ,R107_A1    ,52.4499     ,32.5920     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R107_A2    ,52.6785     ,69.5659     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R107_A3    ,52.6785     ,106.0149    ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R107_A4    ,52.5515     ,142.4639    ,270      ,TopLayer ,RES-0805-330K                
418485022          ,R108_A1    ,70.0633     ,26.3801     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R108_A2    ,70.2919     ,63.3540     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R108_A3    ,70.2919     ,99.8030     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R108_A4    ,70.1649     ,136.2520    ,270      ,TopLayer ,RES-0805-3K9                 
418485036          ,R109_A1    ,55.2890     ,35.6290     ,180      ,TopLayer ,RES-0805-68K                 
418485036          ,R109_A2    ,55.5176     ,72.6029     ,180      ,TopLayer ,RES-0805-68K                 
418485036          ,R109_A3    ,55.5176     ,109.0519    ,180      ,TopLayer ,RES-0805-68K                 
418485036          ,R109_A4    ,55.3906     ,145.5009    ,180      ,TopLayer ,RES-0805-68K                 
418485010          ,R110_A1    ,59.1566     ,35.6290     ,360      ,TopLayer ,RES-0805-180R                
418485010          ,R110_A2    ,59.3852     ,72.6029     ,360      ,TopLayer ,RES-0805-180R                
418485010          ,R110_A3    ,59.3852     ,109.0519    ,360      ,TopLayer ,RES-0805-180R                
418485010          ,R110_A4    ,59.2582     ,145.5009    ,360      ,TopLayer ,RES-0805-180R                
418485017          ,R111_A1    ,68.1788     ,26.3801     ,270      ,TopLayer ,RES-0805-220K                
418485017          ,R111_A2    ,68.4074     ,63.3539     ,270      ,TopLayer ,RES-0805-220K                
418485017          ,R111_A3    ,68.4074     ,99.8029     ,270      ,TopLayer ,RES-0805-220K                
418485017          ,R111_A4    ,68.2804     ,136.2519    ,270      ,TopLayer ,RES-0805-220K                
418485038          ,R112_A1    ,66.2415     ,26.8881     ,270      ,TopLayer ,RES-0805-820K                
418485038          ,R112_A2    ,66.4701     ,63.8619     ,270      ,TopLayer ,RES-0805-820K                
418485038          ,R112_A3    ,66.4701     ,100.3109    ,270      ,TopLayer ,RES-0805-820K                
418485038          ,R112_A4    ,66.3431     ,136.7599    ,270      ,TopLayer ,RES-0805-820K                
418485034          ,R113_A1    ,74.8030     ,32.4232     ,180      ,TopLayer ,RES-0805-56K                 
418485034          ,R113_A2    ,75.0316     ,69.3970     ,180      ,TopLayer ,RES-0805-56K                 
418485034          ,R113_A3    ,75.0316     ,105.8460    ,180      ,TopLayer ,RES-0805-56K                 
418485034          ,R113_A4    ,74.9046     ,142.2950    ,180      ,TopLayer ,RES-0805-56K                 
418485017          ,R114_A1    ,66.2415     ,34.6456     ,90       ,TopLayer ,RES-0805-220K                
418485017          ,R114_A2    ,66.4701     ,71.6195     ,90       ,TopLayer ,RES-0805-220K                
418485017          ,R114_A3    ,66.4701     ,108.0685    ,90       ,TopLayer ,RES-0805-220K                
418485017          ,R114_A4    ,66.3431     ,144.5175    ,90       ,TopLayer ,RES-0805-220K                
418485005          ,R115_A1    ,49.5082     ,30.4728     ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R115_A2    ,49.7368     ,67.4467     ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R115_A3    ,49.7368     ,103.8957    ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R115_A4    ,49.6098     ,140.3447    ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R116_A1    ,45.3390     ,30.4546     ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R116_A2    ,45.5676     ,67.4285     ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R116_A3    ,45.5676     ,103.8775    ,270      ,TopLayer ,RES-0805-100K                
418485005          ,R116_A4    ,45.4406     ,140.3265    ,270      ,TopLayer ,RES-0805-100K                
418485012          ,R117_A1    ,49.3979     ,26.1180     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R117_A2    ,49.6265     ,63.0919     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R117_A3    ,49.6265     ,99.5409     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R117_A4    ,49.4995     ,135.9899    ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R118_A1    ,43.1176     ,26.0298     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R118_A2    ,43.3462     ,63.0037     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R118_A3    ,43.3462     ,99.4527     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R118_A4    ,43.2192     ,135.9017    ,270      ,TopLayer ,RES-0805-1K                  
418485024          ,R119_A1    ,45.3996     ,34.8357     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R119_A2    ,45.6282     ,71.8096     ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R119_A3    ,45.6282     ,108.2586    ,270      ,TopLayer ,RES-0805-330K                
418485024          ,R119_A4    ,45.5012     ,144.7076    ,270      ,TopLayer ,RES-0805-330K                
418485022          ,R120_A1    ,70.0633     ,30.4607     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R120_A2    ,70.2919     ,67.4345     ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R120_A3    ,70.2919     ,103.8835    ,270      ,TopLayer ,RES-0805-3K9                 
418485022          ,R120_A4    ,70.1649     ,140.3325    ,270      ,TopLayer ,RES-0805-3K9                 
418485012          ,R121_A1    ,35.5485     ,18.3266     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R121_A2    ,35.7771     ,55.3005     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R121_A3    ,35.7771     ,91.7495     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R121_A4    ,35.6501     ,128.1985    ,270      ,TopLayer ,RES-0805-1K                  
418485007          ,R122_A1    ,33.6467     ,18.3520     ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R122_A2    ,33.8753     ,55.3259     ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R122_A3    ,33.8753     ,91.7749     ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R122_A4    ,33.7483     ,128.2239    ,90       ,TopLayer ,RES-0805-10K                 
418485012          ,R123_A1    ,35.5485     ,36.0030     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R123_A2    ,35.7771     ,72.9769     ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R123_A3    ,35.7771     ,109.4259    ,270      ,TopLayer ,RES-0805-1K                  
418485012          ,R123_A4    ,35.6501     ,145.8749    ,270      ,TopLayer ,RES-0805-1K                  
418485007          ,R124_A1    ,33.4943     ,36.0030     ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R124_A2    ,33.7229     ,72.9769     ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R124_A3    ,33.7229     ,109.4260    ,90       ,TopLayer ,RES-0805-10K                 
418485007          ,R124_A4    ,33.5959     ,145.8750    ,90       ,TopLayer ,RES-0805-10K                 
400413014          ,RJ1        ,144.5554    ,134.4188    ,0        ,TopLayer ,""                           
307327001          ,SUP1       ,161.2900    ,29.0068     ,270      ,TopLayer ,""                           
406442001          ,T1         ,4.4958      ,41.5544     ,0        ,TopLayer ,""                           
406442001          ,T2         ,199.7413    ,91.9734     ,0        ,TopLayer ,""                           
406442001          ,T3         ,131.1910    ,8.2239      ,0        ,TopLayer ,""                           
406442001          ,T4         ,325.9552    ,12.4366     ,0        ,TopLayer ,""                           
406442001          ,T5         ,325.8819    ,139.9188    ,0        ,TopLayer ,""                           
""                 ,TP1        ,140.5890    ,57.7850     ,360      ,TopLayer ,""                           
""                 ,TP2        ,253.1110    ,12.4968     ,90       ,TopLayer ,""                           
""                 ,TP3        ,193.5000    ,87.6311     ,180      ,TopLayer ,""                           
""                 ,TP4        ,196.3420    ,87.6311     ,360      ,TopLayer ,""                           
""                 ,TP5        ,196.3420    ,85.0911     ,360      ,TopLayer ,""                           
""                 ,TP6        ,196.3420    ,80.0111     ,360      ,TopLayer ,""                           
""                 ,TP7        ,196.3420    ,82.5511     ,360      ,TopLayer ,""                           
""                 ,TP8        ,196.3420    ,77.4711     ,360      ,TopLayer ,""                           
""                 ,TP9        ,193.5000    ,77.4711     ,180      ,TopLayer ,""                           
""                 ,TP10       ,193.5000    ,80.0111     ,180      ,TopLayer ,""                           
""                 ,TP11       ,193.5000    ,82.5511     ,180      ,TopLayer ,""                           
""                 ,TP12       ,193.5000    ,85.0911     ,180      ,TopLayer ,""                           
""                 ,TP13       ,269.8750    ,32.0268     ,270      ,TopLayer ,""                           
""                 ,TP14       ,286.9938    ,50.4199     ,90       ,TopLayer ,""                           
""                 ,TP15       ,287.3002    ,68.5800     ,0        ,TopLayer ,""                           
""                 ,TP16       ,102.1080    ,103.2438    ,90       ,TopLayer ,""                           
""                 ,TP17       ,112.2857    ,23.1321     ,90       ,TopLayer ,""                           
""                 ,TP18       ,227.3580    ,108.2040    ,90       ,TopLayer ,""                           
""                 ,TP19       ,86.4616     ,118.2613    ,90       ,TopLayer ,""                           
""                 ,TP20       ,85.7948     ,44.6390     ,90       ,TopLayer ,""                           
""                 ,TP21       ,89.1276     ,10.4806     ,270      ,TopLayer ,""                           
""                 ,TP22       ,139.5730    ,29.8450     ,90       ,TopLayer ,""                           
""                 ,TP23       ,311.0012    ,59.3863     ,90       ,TopLayer ,""                           
""                 ,TR3        ,259.8089    ,112.8753    ,360      ,TopLayer ,""                           
435570013          ,U1         ,158.0832    ,72.3974     ,90       ,TopLayer ,TQFP144-STM32F407            
435572021          ,U2         ,168.0210    ,119.9391    ,270      ,TopLayer ,SOIC8-24LC512                
NOVO               ,U3         ,98.6610     ,78.3892     ,90       ,TopLayer ,LQFP64-AD7606                
435572023          ,U5         ,144.6784    ,108.4580    ,180      ,TopLayer ,LQFP48-DP83848               
435570015          ,U6         ,136.2964    ,50.5639     ,90       ,TopLayer ,TSSOP20-STM32F030            
435572031          ,U7         ,97.8820     ,133.7023    ,360      ,TopLayer ,SOIC16-MAX3232CDR            
435572025          ,U8         ,203.3014    ,120.5992    ,0        ,TopLayer ,SOIC8-ADM3485                
435572009          ,U15        ,262.0010    ,12.8076     ,270      ,TopLayer ,SOIC8-ICL7667                
435572011          ,U16        ,191.9834    ,30.3438     ,270      ,TopLayer ,SOIC8-LM358                  
NOVO_CI            ,U4_A1      ,30.4630     ,10.9797     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U4_A2      ,30.6916     ,47.9535     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U4_A3      ,30.6916     ,84.4026     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U4_A4      ,30.5646     ,120.8516    ,270      ,TopLayer ,SOIC14-OPA4180               
435572018          ,U9_A1      ,46.3181     ,20.3006     ,360      ,TopLayer ,SOIC16-DG412                 
435572018          ,U9_A2      ,46.5467     ,57.2745     ,360      ,TopLayer ,SOIC16-DG412                 
435572018          ,U9_A3      ,46.5467     ,93.7235     ,360      ,TopLayer ,SOIC16-DG412                 
435572018          ,U9_A4      ,46.4197     ,130.1725    ,360      ,TopLayer ,SOIC16-DG412                 
NOVO_CI            ,U10_A1     ,30.2630     ,28.8644     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U10_A2     ,30.4916     ,65.8383     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U10_A3     ,30.4916     ,102.2873    ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U10_A4     ,30.3646     ,138.7363    ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U11_A1     ,59.3834     ,10.8893     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U11_A2     ,59.6120     ,47.8632     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U11_A3     ,59.6120     ,84.3122     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U11_A4     ,59.4850     ,120.7612    ,270      ,TopLayer ,SOIC14-OPA4180               
435572006          ,U12_A1     ,76.7488     ,10.2095     ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U12_A2     ,76.9774     ,47.1833     ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U12_A3     ,76.9774     ,83.6323     ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U12_A4     ,76.8504     ,120.0814    ,270      ,TopLayer ,SOIC8-AD623ARZ               
NOVO_CI            ,U13_A1     ,59.3580     ,29.2028     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U13_A2     ,59.5866     ,66.1767     ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U13_A3     ,59.5866     ,102.6257    ,270      ,TopLayer ,SOIC14-OPA4180               
NOVO_CI            ,U13_A4     ,59.4596     ,139.0747    ,270      ,TopLayer ,SOIC14-OPA4180               
435572006          ,U14_A1     ,76.7488     ,28.3175     ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U14_A2     ,76.9774     ,65.2914     ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U14_A3     ,76.9774     ,101.7404    ,270      ,TopLayer ,SOIC8-AD623ARZ               
435572006          ,U14_A4     ,76.8505     ,138.1894    ,270      ,TopLayer ,SOIC8-AD623ARZ               
435573021/412466007,VR1        ,260.1087    ,132.2578    ,360      ,TopLayer ,""                           
""                 ,VR2        ,274.4480    ,38.4810     ,360      ,TopLayer ,D2PAK2-LM7815                
""                 ,VR3        ,282.0670    ,60.1059     ,360      ,TopLayer ,D2PAK2-LM7915                
435574004          ,VR4        ,233.4768    ,88.6460     ,270      ,TopLayer ,SOT223-LM1117-5V             
435574003          ,VR5        ,218.2622    ,88.6714     ,270      ,TopLayer ,SOT223-LD1117-3V3            
435574008          ,VR6        ,112.4458    ,36.6776     ,270      ,TopLayer ,D2PAK2-LM7808                
435574010          ,VR7        ,112.4204    ,13.8166     ,270      ,TopLayer ,D2PAK2-LM7908                
435574003          ,VR8        ,233.5022    ,104.4702    ,270      ,TopLayer ,SOT223-LD1117-3V3            
435574011          ,VR9        ,283.5656    ,77.3684     ,180      ,TopLayer ,D2PAK3-LM317SX               
435574007          ,VR10       ,97.8408     ,36.6268     ,270      ,TopLayer ,D2PAK2-LM7805                
435574009          ,VR11       ,97.7900     ,13.7912     ,270      ,TopLayer ,D2PAK2-LM7905                
435574005          ,VR12       ,91.8972     ,109.7287    ,270      ,TopLayer ,SOIC8-LM78L05                
411648001          ,XTAL1      ,160.5280    ,50.4748     ,360      ,TopLayer ,XTAL-8MHZ                    
411648002          ,XTAL2      ,151.7396    ,43.9420     ,0        ,TopLayer ,XTAL-32K768HZ                
411665002          ,XTAL3      ,127.6350    ,107.8738    ,270      ,TopLayer ,XTAL-50MHZ                   
411648001          ,XTAL4      ,134.3407    ,41.5788     ,180      ,TopLayer ,XTAL-8MHZ                    
435578008          ,Z1         ,285.4198    ,141.4272    ,270      ,TopLayer ,DIO-SMC-1SMC30AT3G            

